canonicalPostId,canonicalUrl,creatorId,creator,creatorProfileUrl,cohort,sizeCell,followerCount,publishedAt,publicInteractions,radarPanel,decisionPanel,strictPanel,automatedFeatureVersion,hook,job,proof,artifact,contentClass,problemFamily,cta,nativeFormat,usesNumber,usesQuestion,operationalInputs,operationalSteps,operationalOutput,operationalValidation,ddNews,ddPromotion,ddPersonalAuthority,ddCommentGate,ddEvergreen,captionChars,captionWords,lineCount,paragraphCount,bulletLineCount,questionCount,firstLineChars,firstLineHasQuestion,firstLineHasNumber,urlPresent,numericExpressionPresent,sourceTermPresent,artifactTermPresent,endingQuestion,creatorMedianInteractions,responseRatio,logResponseLift,creatorPercentile,heuristicSignalFlag,strongestPanel
LI-7469991780231487488,https://www.linkedin.com/posts/davidianscottbarr_why-is-supply-chain-resilience-now-a-leadership-activity-7469991780231487488-jk9O,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-09T06:00:26.143Z,5,true,true,true,aofa-2026-07-28-v1,H8,J1,P0,AR0,K3,PB11,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,820,125,25,9,0,2,54,true,false,false,false,false,false,false,12,0.46153846153846156,-0.7731898882334818,0.12,false,strict
LI-7470716638506618880,https://www.linkedin.com/posts/davidianscottbarr_what-are-the-pressures-your-customers-are-activity-7470716638506618880-Sb_f,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-11T06:00:45.823Z,4,true,true,true,aofa-2026-07-28-v1,H8,J7,P4,AR0,K3,PB8,C6,F2_static_image,true,true,false,false,false,false,true,false,false,false,false,957,133,38,11,0,3,64,true,false,false,true,false,false,false,12,0.38461538461538464,-0.9555114450274365,0.04,false,strict
LI-7472528470573678593,https://www.linkedin.com/posts/davidianscottbarr_where-has-our-profit-gone-i-recently-activity-7472528470573678593-jEBH,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-16T06:00:20.250Z,16,true,true,true,aofa-2026-07-28-v1,H8,J1,P4,AR0,K3,PB11,C3,F2_static_image,false,true,false,false,false,false,false,true,false,false,false,1545,240,33,11,7,2,29,true,false,false,false,false,false,false,12,1.3076923076923077,0.2682639865946794,0.7,false,strict
LI-7473253309705863168,https://www.linkedin.com/posts/davidianscottbarr_the-most-expensive-employee-in-the-business-activity-7473253309705863168-JZjB,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-18T06:00:35.366Z,9,true,true,true,aofa-2026-07-28-v1,H9,J3,P4,AR0,K2,PB9,C3,F2_static_image,false,true,false,false,true,false,false,false,false,false,true,1750,280,35,13,5,3,77,false,false,false,false,false,false,false,12,0.7692307692307693,-0.26236426446749084,0.28,false,strict
LI-7473355456980340736,https://www.linkedin.com/posts/davidianscottbarr_great-networking-morning-organised-by-the-activity-7473355456980340736--pJH,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-18T12:46:29.174Z,38,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C0,F3_multi_image,false,false,false,false,false,false,false,false,false,false,true,429,70,5,3,0,0,210,false,false,false,false,false,false,false,12,3,1.0986122886681096,0.9,true,strict
LI-7475065252645273600,https://www.linkedin.com/posts/davidianscottbarr_the-hidden-cost-of-poor-suppliers-may-be-activity-7475065252645273600-olKE,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-23T06:00:36.227Z,20,true,true,true,aofa-2026-07-28-v1,H9,J4,P0,AR0,K3,PB4,C3,F2_static_image,false,true,false,true,true,false,false,false,false,false,true,1493,222,26,8,6,1,62,false,false,false,false,false,false,false,12,1.6153846153846154,0.4795730802618863,0.76,true,strict
LI-7475468556521013250,https://www.linkedin.com/posts/davidianscottbarr_i-was-told-about-a-networking-meeting-activity-7475468556521013250-N6QG,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-24T08:43:11.364Z,43,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB10,C0,F3_multi_image,false,false,false,false,false,false,false,false,false,false,true,928,151,7,4,0,0,232,false,false,false,false,false,false,false,12,3.3846153846153846,1.2192402764567243,0.96,true,strict
LI-7475790090133336064,https://www.linkedin.com/posts/davidianscottbarr_when-manufacturing-businesses-are-working-activity-7475790090133336064-a0vr,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-25T06:00:50.951Z,13,true,true,true,aofa-2026-07-28-v1,H8,J5,P2,AR0,K6,PB9,C3,F2_static_image,false,true,false,false,true,false,false,false,false,false,true,1783,263,31,7,0,7,102,true,false,false,false,false,false,false,12,1.0769230769230769,0.07410797215372211,0.56,false,strict
LI-7476300912530116609,https://www.linkedin.com/posts/davidianscottbarr_gatwick-diamond-business-agm-and-networking-activity-7476300912530116609-o0WK,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-26T15:50:40.501Z,43,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C0,F3_multi_image,false,false,false,false,false,false,false,false,false,false,true,702,118,7,4,0,0,113,false,false,false,false,false,false,false,12,3.3846153846153846,1.2192402764567243,0.96,true,strict
LI-7477601940714176512,https://www.linkedin.com/posts/davidianscottbarr_one-question-that-is-being-asked-is-how-activity-7477601940714176512-PPtC,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-06-30T06:00:29.792Z,6,true,true,true,aofa-2026-07-28-v1,H9,J3,P2,AR4,K6,PB9,C6,F2_static_image,true,true,false,false,false,false,false,true,false,false,false,2532,444,29,13,6,4,210,true,false,false,true,false,false,false,12,0.5384615384615384,-0.6190392084062235,0.18,false,strict
LI-7478326694819545089,https://www.linkedin.com/posts/davidianscottbarr_many-sme-manufacturing-and-engineering-companies-activity-7478326694819545089-Y_nq,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-07-02T06:00:24.636Z,9,true,true,true,aofa-2026-07-28-v1,H2,J3,P4,AR0,K3,PB11,C3,F2_static_image,true,true,false,false,false,true,false,false,false,false,true,2320,375,29,13,6,9,199,true,false,false,true,false,true,false,12,0.7692307692307693,-0.26236426446749084,0.28,false,strict
LI-7480138744809914368,https://www.linkedin.com/posts/davidianscottbarr_cyber-attacks-are-becoming-frighteningly-activity-7480138744809914368-BXhS,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-07-07T06:00:51.020Z,15,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR5,K5,PB4,C0,F2_static_image,true,true,true,true,true,true,false,true,true,false,false,2718,439,27,9,7,1,118,false,false,false,true,false,false,false,12,1.2307692307692308,0.2076393647782444,0.66,false,strict
LI-7482675412733501440,https://www.linkedin.com/posts/davidianscottbarr_did-you-know-that-the-most-expensive-thing-activity-7482675412733501440-CcAC,PRC-E4,Dave Barr,https://www.linkedin.com/in/davidianscottbarr,purchasing_procurement,near_500_5k,3421,2026-07-14T06:00:39.782Z,12,true,true,true,aofa-2026-07-28-v1,H9,J4,P0,AR0,K3,PB11,C1,F2_static_image,false,true,false,false,false,false,false,true,false,false,false,1038,160,15,6,0,1,82,true,false,false,false,false,false,false,12,1,0,0.48,false,strict
LI-7468273032877379584,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-freight-ltl-activity-7468273032877379584-pM3n,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-04T12:10:44.841Z,35,true,true,false,aofa-2026-07-28-v1,H1,J1,P0,AR0,K3,PB3,C6,F6_link_article,true,true,false,true,false,false,true,false,false,false,false,683,111,9,5,0,1,235,false,true,false,true,false,false,false,16,2.1176470588235294,0.7503055943998937,0.6904761904761905,false,decision
LI-7469015680311427072,https://www.linkedin.com/posts/kelly-barner-6884443_logistics-history-art-activity-7469015680311427072-0mHD,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-06T13:21:45.787Z,8,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB3,C6,F2_static_image,true,true,false,false,false,true,false,false,false,false,true,995,167,13,7,0,1,226,false,true,true,true,false,false,false,16,0.5294117647058824,-0.6359887667199966,0.14285714285714285,false,decision
LI-7469729925793619968,https://www.linkedin.com/posts/kelly-barner-6884443_procurement-automation-orchestration-activity-7469729925793619968-canh,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-08T12:39:55.180Z,16,true,true,false,aofa-2026-07-28-v1,H8,J4,P4,AR2,K8,PB6,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,554,79,11,4,3,1,86,true,false,true,false,false,false,false,16,1,0,0.47619047619047616,false,decision
LI-7470086074615177217,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-freight-ltl-activity-7470086074615177217-zxTd,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-09T12:15:07.676Z,5,true,true,false,aofa-2026-07-28-v1,H9,J1,P4,AR0,K3,PB3,C0,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,472,76,6,3,0,0,174,false,true,true,true,false,false,false,16,0.35294117647058826,-1.0414538748281612,0.023809523809523808,false,decision
LI-7470806817082777600,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-rail-mergers-activity-7470806817082777600-lbQL,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-11T11:59:06.071Z,50,true,true,false,aofa-2026-07-28-v1,H9,J3,P0,AR0,K3,PB11,C6,F6_link_article,true,true,false,false,true,false,false,false,false,false,true,790,121,11,6,0,3,200,false,true,false,true,false,false,true,16,3,1.0986122886681096,0.9761904761904762,true,decision
LI-7471527231790489600,https://www.linkedin.com/posts/kelly-barner-6884443_partnership-innovation-supplierrelationships-activity-7471527231790489600-mv9L,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-13T11:41:46.322Z,36,true,true,false,aofa-2026-07-28-v1,H9,J1,P2,AR0,K5,PB10,C7,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,1800,293,29,15,0,1,47,false,false,true,true,false,false,false,16,2.176470588235294,0.7777045685880082,0.7380952380952381,false,decision
LI-7472261030279208961,https://www.linkedin.com/posts/kelly-barner-6884443_procurement-automation-autonomy-activity-7472261030279208961-_sOH,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-15T12:17:37.515Z,12,true,true,false,aofa-2026-07-28-v1,H9,J1,P4,AR0,K8,PB4,C0,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,522,82,9,4,0,0,144,false,false,true,true,false,false,false,16,0.7647058823529411,-0.2682639865946794,0.3333333333333333,false,decision
LI-7472620099724709888,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-rail-mergers-activity-7472620099724709888-KHVL,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-16T12:04:26.342Z,7,true,true,false,aofa-2026-07-28-v1,H9,J1,P2,AR0,K3,PB12,C0,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,832,121,12,6,0,0,142,false,true,true,true,true,false,false,16,0.47058823529411764,-0.7537718023763804,0.07142857142857142,false,decision
LI-7473347550956408832,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-supplyplanning-ai-activity-7473347550956408832-qUvT,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-18T12:15:04.231Z,49,true,true,false,aofa-2026-07-28-v1,H7,J1,P5,AR0,K3,PB6,C0,F6_link_article,false,false,false,false,false,true,true,false,false,false,false,605,102,9,5,0,0,121,false,false,false,false,true,false,false,16,2.9411764705882355,1.0788096613719298,0.9285714285714286,true,decision
LI-7474079870013128705,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-trucking-branding-activity-7474079870013128705-aTwU,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-20T12:45:02.700Z,44,true,true,false,aofa-2026-07-28-v1,H8,J1,P0,AR0,K3,PB12,C6,F3_multi_image,true,true,false,false,false,false,false,false,false,false,true,462,79,11,4,0,1,118,true,false,false,true,false,false,false,16,2.6470588235294117,0.9734491457141035,0.8809523809523809,true,decision
LI-7474797719455285248,https://www.linkedin.com/posts/kelly-barner-6884443_procurement-riskmanagement-ai-activity-7474797719455285248-rz26,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-22T12:17:31.344Z,18,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K4,PB4,C0,F2_static_image,false,false,false,false,false,false,false,false,false,false,true,425,61,6,3,0,0,126,false,false,true,false,false,false,false,16,1.1176470588235294,0.1112256351102241,0.5952380952380952,false,decision
LI-7475161642394210304,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-supplyplanning-demandplanning-activity-7475161642394210304-Rqbc,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-23T12:23:37.334Z,14,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB1,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,758,120,8,4,0,1,205,false,false,true,false,false,false,false,16,0.8823529411764706,-0.1251631429540061,0.40476190476190477,false,decision
LI-7475884202224209921,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-freight-amazon-activity-7475884202224209921-FWAM,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-25T12:14:49.022Z,41,true,true,false,aofa-2026-07-28-v1,H9,J4,P0,AR0,K3,PB3,C6,F6_link_article,false,true,false,false,false,false,true,true,false,false,false,723,110,9,5,0,2,117,false,false,false,false,false,false,false,16,2.4705882352941178,0.9044562742271522,0.8333333333333334,true,decision
LI-7476624138699177984,https://www.linkedin.com/posts/kelly-barner-6884443_digitaltransformation-history-iphone-activity-7476624138699177984-FPpw,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-27T13:15:03.625Z,17,true,true,false,aofa-2026-07-28-v1,H9,J7,P4,AR0,K3,PB6,C6,F2_static_image,true,true,false,false,false,false,true,false,false,false,false,1436,255,19,10,0,2,108,false,false,true,true,false,false,false,16,1.0588235294117647,0.05715841383994835,0.5476190476190477,false,decision
LI-7477689545417723904,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-freight-amazon-activity-7477689545417723904-cziu,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-06-30T11:48:36.381Z,12,true,true,false,aofa-2026-07-28-v1,H1,J7,P0,AR0,K3,PB3,C7,F2_static_image,true,false,false,false,false,false,false,true,false,false,false,662,108,8,4,0,0,144,false,true,true,true,false,false,false,16,0.7647058823529411,-0.2682639865946794,0.3333333333333333,false,decision
LI-7478416194530648064,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-stablecoin-payments-activity-7478416194530648064-fBjC,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-02T11:56:03.030Z,22,true,true,false,aofa-2026-07-28-v1,H9,J5,P6,AR4,K6,PB9,C0,F6_link_article,false,false,false,false,false,false,true,false,false,false,false,1099,160,11,6,0,0,109,false,false,false,false,false,false,false,16,1.3529411764705883,0.3022808718729335,0.6428571428571429,false,decision
LI-7478801016889450500,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-4thofjuly-america250-activity-7478801016889450500-lXxd,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-03T13:25:11.830Z,11,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K2,PB12,C7,F2_static_image,true,false,false,false,true,false,false,false,false,false,true,973,147,15,7,0,0,145,false,false,true,true,false,false,false,16,0.7058823529411765,-0.3483066942682158,0.2619047619047619,false,decision
LI-7480312289305333760,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-payments-stablecoin-activity-7480312289305333760-uCYC,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-07T17:30:27.252Z,16,true,true,false,aofa-2026-07-28-v1,H9,J1,P4,AR0,K3,PB12,C0,F2_static_image,false,false,false,false,false,false,false,false,false,false,true,672,99,8,4,0,0,206,false,false,true,false,false,false,false,16,1,0,0.47619047619047616,false,decision
LI-7480949232279945216,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-maritime-ais-activity-7480949232279945216-nODw,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-09T11:41:26.291Z,38,true,true,false,aofa-2026-07-28-v1,H4,J5,P0,AR0,K6,PB9,C7,F6_link_article,true,false,false,false,false,false,true,false,false,false,false,945,159,13,7,0,0,201,false,true,false,true,false,false,false,16,2.2941176470588234,0.8303483020734301,0.7857142857142857,true,decision
LI-7481686236437491712,https://www.linkedin.com/posts/kelly-barner-6884443_supplychain-highwaysafety-innovation-activity-7481686236437491712-upR0,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-11T12:30:01.775Z,9,true,true,false,aofa-2026-07-28-v1,H9,J7,P0,AR0,K3,PB12,C0,F2_static_image,true,false,false,false,false,true,true,false,false,false,false,1226,215,17,9,0,0,123,false,false,true,true,false,false,false,16,0.5882352941176471,-0.5306282510621703,0.21428571428571427,false,decision
LI-7482763589129441280,https://www.linkedin.com/posts/kelly-barner-6884443_procurement-ais-supplychain-activity-7482763589129441280-D5e4,PRC-X3,Kelly Barner,https://www.linkedin.com/in/kelly-barner-6884443,purchasing_procurement,established_20k_plus,35738,2026-07-14T11:51:02.673Z,8,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB4,C0,F2_static_image,false,false,false,false,false,true,true,false,false,false,false,629,104,10,5,0,0,53,false,false,true,false,true,false,false,16,0.5294117647058824,-0.6359887667199966,0.14285714285714285,false,decision
