provenance_id,record_id,source_type,source_reference,collected_at,access_method,read_only,observation_scope,limitations,confidence
PV-00301,LI-7439799057398800384,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7439799057398800384,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00302,LI-7440952578085089280,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440952578085089280,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00303,LI-7439565902943072256,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7439565902943072256,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00304,LI-7441000744687910912,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7441000744687910912,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00305,LI-7439868194988867584,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7439868194988867584,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00306,LI-7440744113253175297,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440744113253175297,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00307,LI-7440660310824378368,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440660310824378368,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00308,LI-7440370269078310912,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440370269078310912,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00309,LI-7440384521734127616,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440384521734127616,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00310,LI-7440366498667393025,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440366498667393025,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00311,LI-7440638308184961025,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440638308184961025,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00312,LI-7440333170388078593,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440333170388078593,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00313,LI-7440378829539475456,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440378829539475456,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00314,LI-7440369235127676928,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440369235127676928,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00315,LI-7440005639415914496,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440005639415914496,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00316,LI-7440275885737451520,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440275885737451520,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00317,LI-7440011638134550528,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7440011638134550528,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
